,title,keyword
59,"하나투어, 송미선 신임 대표 선임…각자 대표 체제",하나투어
60,코로나19 여파에 하나투어·모두투어 1분기 영업손실,하나투어
61,"하나투어, 판매점 대통령 비하 안내문 논란에 ""계약해지""",하나투어
62,"하나투어, 창사 이래 첫 무급휴직…""2분기도 대규모 적자 예상""",하나투어
63,"하나투어, 2Q 영업손실 518억…""사상 최악""",하나투어
64,"하나투어, 고객중심형 예약시스템 '하나허브' 20일 개시",하나투어
65,"하나투어, 제주편도항공권이 1100원?",하나투어
66,사모펀드 투자 또 손실… 하나투어 쇼크에 ‘폭발 직전’,하나투어
67,"하나투어, 고객 마일리지·상품권 유효기간 1년 연장",하나투어
68,"하나투어 코로나19에 버티기 안간힘, 가상 해외여행 아이디어도 짜내",하나투어
69,"[OBS 비즈투데이] 하나투어, '스카이라인 여행' 판매 外",하나투어
70,"착륙만 않는 희망 비행 스카이라인투어, 25일 또 날아 올랐다",하나투어
71,"영주시, 하나투어와 ‘지역관광 활성화’ 업무 협약 체결",하나투어
72,"하나투어, 하늘위에서 해외여행 체험하는 상품, 첫 런칭",하나투어
73,"하나투어, '고객정보 유출' 벌금형 판결에 항소키로",하나투어
74,"하나투어, 2분기 영업손실 518억원…'적자전환'",하나투어
75,"하나투어, 1분기 영업손실 275억원…적자전환",하나투어
76,"'사면초가' 하나투어, 결국 면세사업 완전 포기",하나투어
77,"영주시, (주)하나투어와 ‘지역관광 활성화’ 업무 협약 체결",하나투어
78,"하나투어, 여행 가는 척 패키지 '스카이라인투어' 12시간 만에 매진",하나투어
79,"하나투어, 내달 1일까지 재택근무… “감염 의심 직원 음성”",하나투어
80,여행 재개 기대에…모두투어·호텔신라 '꿈틀',하나투어
81,"하나투어 계열사 SM면세점, 코로나19에 인천공항 면세점 접어",하나투어
82,"[단독]""대금 지급 미루겠다""는 일방적 상생동의서…자유투어의 갑질",하나투어
83,"""하나투어, 상반기 적자지속…목표가↓""-키움증권",하나투어
84,[인사] 하나투어 외,하나투어
85,"키움證 ""하나투어, 조직슬림화에도 손실…목표가↓""",하나투어
86,"코로나에 답이 없네... 하나·모두투어, 최악의 성적표",하나투어
87,"하나투어 ""여행 자회사 철수 아니라 강화""",하나투어
88,"'고객정보 46만건 유출' 하나투어, 항소심서도 벌금형",하나투어
89,"하나투어 ""문재앙 코로나 때문에 재택근무 합니다"" 네티즌 발끈",하나투어
90,"[뉴스체크｜경제] 하나투어, 면세사업 완전 포기",하나투어
91,"하나투어, 또다시 ‘소비자중심경영’ 인증",하나투어
92,"하나금투 ""여행수요 감소…하나투어·모두투어 목표가↓""",하나투어
93,"‘코로나19’ 최대 피해자 하나투어, 면세사업 정리할까",하나투어
94,"하나투어, 교민 위한 베트남 전세기 운영 대행",하나투어
95,"하나투어, 코로나19 의심환자에 본사 폐쇄…아모레는 방역작업",하나투어
96,"델 테크놀로지스, 하나투어 차세대 클라우드 프로젝트 구축 완료",하나투어
97,"하나투어·모두투어 결제금액, 86%↓…“3월엔 더 떨어질 것”",하나투어
98,하나투어도 못 버티고… 임직원 80% 무급휴직,하나투어
99,완판 스카이라인투어…관광비행이 뭐길래,하나투어
100,백신 기대감? 하나투어·노랑풍선·모두투어 등 급등세,하나투어
101,"""어두운 터널 지났다?"" 렘데시비르 승인에 모두·하나투어 '들썩'",하나투어
102,"하나투어, 제주·부산 등 국내 여행상품 출시",하나투어
103,"하나투어, 올해 소멸예정 마일리지 1년 연장키로",하나투어
104,팬데믹 종식 기대감에 여행-항공 관련주 주목…노랑풍선-하나투어-진에어 등 ...,하나투어
105,"하나투어, '하늘 위에서 국토 여행' 상품 당일 완판",하나투어
106,"하나투어, 조직개편·인사 단행… ""포스트 코로나 대비""",하나투어
107,"관광公, 하나투어와 관광스타트업간 협업의 장 마련",하나투어
108,"""해외 여행가는 척""… 하나투어·아시아나, 국내 상공 비행 상품 출시",하나투어
109,"하나투어, ‘가을 먹킷-리스트’ 기획전…제철 식도락여행",하나투어
110,"관광公, 하나투어와 관광스타트업간 협업의 장 마련",하나투어
111,"하나투어, 힐링 기획 '쉼표 여행' 선보여",하나투어
112,"""해외 여행가는 척""… 하나투어·아시아나, 국내 상공 비행 상품 출시",하나투어
113,"하나투어, ‘가을 먹킷-리스트’ 기획전…제철 식도락여행",하나투어
114,"하나투어, 마일리지·상품권 유효기간 1년 연장",하나투어
115,방역 마친 하나투어 본사,하나투어
116,하나투어 국내 상공 비행 상품 다 팔렸다,하나투어
117,하나투어 매출 '1천937억→96억'…여행사 경영난에 직원도 이탈,하나투어
118,"하나투어, '가을 먹킷-리스트 도장깨기' 기획전 오픈",하나투어
119,"하나투어, 조직 개편 통해 위기 극복 나선다",하나투어
120,"하나투어, '해외여행 가는 척' 비행 상품 출시…160명 한정",하나투어
121,방역 마친 하나투어 본사,하나투어
122,하나투어 국내 상공 비행 상품 다 팔렸다,하나투어
123,"하나투어, 마일리지와 상품권 유효기간 연장",하나투어
124,"하나투어와 관광 스타트업, 노하우 공유해 '사업' 기회 늘린다",하나투어
125,하나투어 매출 '1천937억→96억'…여행사 경영난에 직원도 이탈,하나투어
126,"하나투어, ‘가을 먹킷-리스트 도장깨기’ 기획전",하나투어
127,"하나투어, '가을 먹킷-리스트 도장깨기' 기획전 오픈",하나투어
128,"하나투어, 조직 개편 통해 위기 극복 나선다",하나투어
129,"기분만 내볼까…하나투어, 국내 최초 '가상 해외여행'",하나투어
130,"하나투어, ‘가을 먹킷-리스트 도장깨기’ 기획전",하나투어
131,"하나투어, 마일리지·상품권 유효기간 1년 연장",하나투어
132,"하나투어, '가을 먹킷-리스트 도장깨기' 기획전 오픈",하나투어
133,여행사 경영난에 직원들 이탈도 심각…하나투어 94명 줄어,하나투어
134,"하나투어, 국내 '하늘투어' 관광상품 당일 완판",하나투어
135,"하나투어, 조직 개편 통해 위기 극복 나선다",하나투어
136,"하나투어, '가상 해외여행'하는 국내 상공여행 출시",하나투어
137,"기분만 내볼까…하나투어, 국내 최초 '가상 해외여행'",하나투어
138,"문대통령 비하 여행사 안내문 논란…하나투어 ""우리와 무관""",하나투어
139,"영주시-하나투어, 지역관광 활성화 MOU",하나투어
140,하나투어 ‘스카이라인 여행’ 판매 당일 전상품 ‘완판’,하나투어
141,하나투어 조직개편 및 인사 단행,하나투어
142,"영주시-하나투어, 지역관광 활성화 MOU",하나투어
143,여행사 매출 2분기도 '수렁'…하나투어 무급휴직 돌입,하나투어
144,"""하나투어와 협업 기회 잡아라"" 관광 스타트업 상담회 개최",하나투어
145,"하나투어, ‘가을 먹킷-리스트 도장깨기’ 기획전 선보여",하나투어
146,"하나투어, 마일리지·상품권 유효기간 연장",하나투어
147,"문대통령 비하 여행사 안내문 논란…하나투어 ""우리와 무관""(종합)",하나투어
148,"하나투어 ""문 대통령 비하 대리점은 별도 사업자""",하나투어
149,"하나투어, 국내 상공 비행 '스카이라인 투어' 선보여",하나투어
150,하나투어 '스카이라인 여행' 판매 당일 전상품 '완판',하나투어
151,"""코로나 위기 함께 극복하자""…하나투어·관광벤처 '맞손'",하나투어
152,"하나투어, ‘가을 먹킷-리스트 도장깨기’ 기획전 선보여",하나투어
153,"하나투어 ""문 대통령 비하 대리점은 별도 사업자""",하나투어
154,"하나투어, 국내 상공 비행 '스카이라인 투어' 선보여",하나투어
155,가을여행은 역시 식도락… 하나투어 ‘가을 먹킷-리스트 도장깨기’,하나투어
156,"하나투어, 가상 해외여행 '스카이라인 여행' 판매",하나투어
157,"‘최악 위기’ 하나투어, 면세업 철수 수순 밟을까",하나투어
158,"하나투어, 플랫폼 사업자로 전환···대규모 조직개편",하나투어
159,"하나투어, 교민 위한 베트남 전세기 운영 대행",하나투어
160,"하나투어, '문대통령 비하' 판매대리점 ""계약해지·법적조치""",하나투어
161,"하나투어, 국내 상공 비행하는 '스카이라인 투어' 출시",하나투어
162,"‘최악 위기’ 하나투어, 면세업 철수 수순 밟을까",하나투어
163,"하나투어, 플랫폼 사업자로 전환···대규모 조직개편",하나투어
164,하나투어 '스카이라인 여행' 판매 당일 전상품 '완판',하나투어
165,"하나투어, 국내 식도락 여행 `가을 먹킷-리스트 도장깨기` 기획전 선보여",하나투어
166,"하나투어, 교민 위한 베트남 전세기 운영 대행",하나투어
167,‘문재앙 코로나로…’ 대리점 안내문 논란…하나투어 “반드시 조치”,하나투어
168,"하나투어, 스타트업과의 만남 추진",하나투어
169,"[힘내자 여행업] 하나투어, 고객 마일리지·상품권 유효기간 연장",하나투어
170,"하나투어, 국내 식도락 여행 `가을 먹킷-리스트 도장깨기` 기획전 선보여",하나투어
171,"하나투어, 교민 위한 베트남 전세기 운영 대행",하나투어
172,‘문재앙 코로나로…’ 대리점 안내문 논란…하나투어 “반드시 조치”,하나투어
173,"하나투어, ""강릉·제주 등 비행하며 해외여행 아쉬움 달래""",하나투어
174,"하나투어, 스타트업과의 만남 추진",하나투어
175,"[힘내자 여행업] 하나투어, 고객 마일리지·상품권 유효기간 연장",하나투어
176,"하나투어, 소비자중심경영 우수기업 5회 연속 인증",하나투어
177,하나투어 등 여행사 매출 급락…경영난에 직원 이탈,하나투어
178,"하나투어, 조직개편 및 인사 단행…""글로벌 여행기업 도약""",하나투어
179,"하나투어, 차세대 여행 플랫폼 '하나허브' 개장",하나투어
180,"하나투어, 조직개편 및 인사 단행…""글로벌 여행기업 도약""",하나투어
181,"하나투어, 마일리지·상품권 유효기간 1년 연장",하나투어
182,"하나투어, 차세대 여행 플랫폼 '하나허브' 개장",하나투어
183,"하나투어, 교민·기업인 위한 베트남 특별 전세기 운영",하나투어
184,"""하나투어와 관광스타트업 만난다""…'Meet Up Day' 참가 기업 모집",하나투어
185,"하나투어, 국내 상공 비행하는 '해외 여행가는 척' 상품 출시",하나투어
186,"코로나19로 억눌린 여행욕구에 '하나투어, 하늘 위 여행' 전상품 완판",하나투어
187,"'대규모 고객정보 유출' 하나투어에 벌금 1,000만원 선고",하나투어
188,"""문재앙 코로나"" 안내문 논란…하나투어 ""본사입장 아냐""",하나투어
189,여행사 매출 2분기도 '절벽'…하나·모두투어 70% 이상↓,하나투어
190,"""문재앙 코로나"" 안내문 논란…하나투어 ""본사입장 아냐""",하나투어
191,여행사 매출 2분기도 '절벽'…하나·모두투어 70% 이상↓,하나투어
192,"하나투어, '마일리지&상품권' 유효기간 1년 연장",하나투어
193,"하나투어, 조직개편·인사 단행",하나투어
194,"한국관광공사-하나투어,관광스타트업 밋업데이 개최",하나투어
195,"""문재앙 코로나""? 하나투어 대리점 게시물 논란",하나투어
196,"하나투어, 베트남 교민 특별 전세기 운영",하나투어
197,마리아나제도 테마 'A380 스카이라인투어' 행사 성료 했다.,하나투어
198,"코로나시대 여행법?…하나투어, '해외여행 가는 척' 상품 출시",하나투어
199,"하나투어, 송미선 신임 대표 선임…각자 대표 체제",하나투어
200,"하나투어, 베트남 교민 특별 전세기 운영",하나투어
201,마리아나제도 테마 'A380 스카이라인투어' 행사 성료 했다.,하나투어
202,"""포스트 코로나 대비"" 하나투어, 조직개편·인사단행",하나투어
203,"코로나시대 여행법?…하나투어, '해외여행 가는 척' 상품 출시",하나투어
204,"하나투어, 송미선 신임 대표 선임…각자 대표 체제",하나투어
205,코로나19 여파에 하나투어·모두투어 1분기 영업손실,하나투어
206,‘46만명 개인 정보 유출’ 하나투어에 1심 벌금 1000만원 선고,하나투어
207,"하나투어, 판매점 대통령 비하 안내문 논란에 ""계약해지""",하나투어
208,"하나투어, 마일리지·상품권 '유효기간' 1년 연장",하나투어
209,"하나투어, 해외 관광청과 함께 하는 '스카이라인 여행'",하나투어
210,"하나투어, 해외 관광청과 함께 하는 '스카이라인 여행'",하나투어
211,"하나투어, 조직개편 및 인사 단행",하나투어
212,"하나투어, 창사 이래 첫 무급휴직…""2분기도 대규모 적자 예상""",하나투어
213,"베트남 하늘길 열렸다···하나투어, 교민 특별 전세기 운영",하나투어
214,"한국관광공사, 하나투어와 관광스타트업 협업의 장 마련",하나투어
215,"하나투어 대리점 '문재앙 코로나' 게시물 논란…하나투어 ""계약 해지""",하나투어
216,"하나투어, 2Q 영업손실 518억…""사상 최악""",하나투어
217,"하나투어, 송미선 대표 선임",하나투어
218,여행사 경영난에 직원도 이탈…하나투어 매출 ‘1937억→96억’,하나투어
219,"하나투어, 고객중심형 예약시스템 '하나허브' 20일 개시",하나투어
220,"하나투어, 창사 이래 첫 무급휴직...다음달부터 시행",하나투어
221,"하나투어, '해외 여행가는 척'…스카이라인 여행판매",하나투어
222,"하나투어, 2Q 영업손실 518억…""사상 최악""",하나투어
223,"하나투어, 송미선 대표 선임",하나투어
224,여행사 경영난에 직원도 이탈…하나투어 매출 ‘1937억→96억’,하나투어
225,"하나투어, 고객중심형 예약시스템 '하나허브' 20일 개시",하나투어
226,"하나투어, 제주편도항공권이 1100원?",하나투어
227,사모펀드 투자 또 손실… 하나투어 쇼크에 ‘폭발 직전’,하나투어
228,"하나투어, 소비자중심경영(CCM) 우수기업 5회 연속 인증",하나투어
229,"하나투어, '해외 여행가는 척' 상품 출시",하나투어
230,"하나투어, 식도락 여행 위한 가을상품 추천...가을 먹킷-리스트 도장깨기 기획...",하나투어
231,"하나투어, 포스트 코로나 대비 조직개편 및 인사 단행",하나투어
232,"하나투어, 고객 마일리지·상품권 유효기간 1년 연장",하나투어
233,"하나투어, 올해 소멸 예정 마일리지 유효기간 1년 연장",하나투어
234,"하나투어, 김진국·송미선 각자 대표 체제로 전환",하나투어
235,하나투어 '스카이라인 투어' 선봬…인천~제주 상공 비행,하나투어
236,"하나투어, 베트남 한인회 교민수송기 공식 대행사 선정",하나투어
237,"하나투어 코로나19에 버티기 안간힘, 가상 해외여행 아이디어도 짜내",하나투어
238,"[OBS 비즈투데이] 하나투어, '스카이라인 여행' 판매 外",하나투어
239,"착륙만 않는 희망 비행 스카이라인투어, 25일 또 날아 올랐다",하나투어
240,"하나투어, 59억원 상당 '마일리지·상품권' 유효기간 1년 연장",하나투어
241,"하나투어 코로나19에 버티기 안간힘, 가상 해외여행 아이디어도 짜내",하나투어
242,"[OBS 비즈투데이] 하나투어, '스카이라인 여행' 판매 外",하나투어
243,"착륙만 않는 희망 비행 스카이라인투어, 25일 또 날아 올랐다",하나투어
244,"하나투어, 조직개편 단행…""포스트 코로나·산업구조 변화 대비""",하나투어
245,"하나투어, 국내 상공 비행하는 `해외 여행가는 척` 상품 출시",하나투어
246,"하나투어, 고객 중심형 여행 플랫폼 도입으로 고객서비스 강화",하나투어
247,"하나투어, 소비자중심경영 우수기업 5회 연속 인증",하나투어
248,"영주시, 하나투어와 ‘지역관광 활성화’ 업무 협약 체결",하나투어
249,"하나투어, 하늘위에서 해외여행 체험하는 상품, 첫 런칭",하나투어
250,"하나투어, 소멸 예정 마일리지·상품권 유효기간 1년 연장",하나투어
251,"하나투어, 하늘위에서 해외여행 체험하는 상품, 첫 런칭",하나투어
252,"하나투어 대리점, 안내문에 '문재앙 코로나'…불매운동 조짐",하나투어
253,"하나투어, 마일리지와 상품권 유효기간 연장",하나투어
254,"하나투어 조직개편 단행, ""글로벌 OTA 대항""",하나투어
255,"하나투어, '고객정보 유출' 벌금형 판결에 항소키로",하나투어
256,'고객 46만명 정보 유출' 하나투어에 벌금 1천만원,하나투어
257,하나투어 ‘스카이라인 여행’ 판매 당일 전상품 ‘완판’되는 기염 토해,하나투어
258,"무급휴가, 해외법인 절반 철수…하나투어 대수술 시작했다",하나투어
259,"하나투어, 2분기 영업손실 518억원…'적자전환'",하나투어
260,"하나투어, 59억 상당 '마일리지·상품권' 유효기간 연장",하나투어
261,"하나투어, 2분기 영업손실 518억원…'적자전환'",하나투어
262,"'문재앙 코로나로 재택근무' 文 비하 여행사 안내문 논란…하나투어 ""계약 해...",하나투어
263,"하나투어, 1분기 영업손실 275억원…적자전환",하나투어
264,"하나투어 차세대 시스템 전환 작업, 서비스 일시 중단",하나투어
265,"'사면초가' 하나투어, 결국 면세사업 완전 포기",하나투어
266,"한국관광공사, KTO-하나투어. 관광스타트업 비즈니스상담회(10.23) 기업 모집",하나투어
267,하나투어 직원 코로나19 확진에 본사 전직원 퇴거 명령,하나투어
268,"영주시, (주)하나투어와 ‘지역관광 활성화’ 업무 협약 체결",하나투어
269,"하나투어, 여행플랫폼 '하나허브' 오픈… 400억 투자",하나투어
270,"영주시, (주)하나투어와 ‘지역관광 활성화’ 업무 협약 체결",하나투어
271,"하나투어, 여행플랫폼 '하나허브' 오픈… 400억 투자",하나투어
272,"하나투어, 김진국·송미선 각자대표체제로 전환",하나투어
273,"하나투어, 여행 가는 척 패키지 '스카이라인투어' 12시간 만에 매진",하나투어
274,"하나투어, 내달 1일까지 재택근무… “감염 의심 직원 음성”",하나투어
275,"하나투어, 국내상공 비행하는 ‘해외 여행가는 척’ 상품인 '스카이라인 투어...",하나투어
276,“문재앙 코로나 때문” 대리점 안내문 논란… 하나투어 “계약 해지”,하나투어
277,여행 재개 기대에…모두투어·호텔신라 '꿈틀',하나투어
278,"하나투어, 마일리지·상품권 유효기간 연장",하나투어
279,'고객 46만 명 정보 유출' 하나투어에 벌금 1천만 원,하나투어
280,"하나투어, 400억 투입 차세대 여행IT시스템, 업계 첫 구축",하나투어
281,"하나투어, 마일리지·상품권 유효기간 연장",하나투어
282,'고객 46만 명 정보 유출' 하나투어에 벌금 1천만 원,하나투어
283,"영주시-하나투어, '지역관광 활성화' 업무 협약 체결",하나투어
284,"하나투어 계열사 SM면세점, 코로나19에 인천공항 면세점 접어",하나투어
285,하나투어 직원 코로나19 확진…종로 본사 전직원 퇴거 명령,하나투어
286,"[코로나19] 하나투어, 코로나19 확산 방지 위해 재택근무 시행",하나투어
287,"[단독]""대금 지급 미루겠다""는 일방적 상생동의서…자유투어의 갑질",하나투어
288,"하나투어, 금일(25일)부터 ‘스카이라인 여행’ 판매 시작",하나투어
289,"하나투어, '글로벌 여행기업' 도약위해 조직 개편·인사 단행",하나투어
290,"하나투어, 금일(25일)부터 ‘스카이라인 여행’ 판매 시작",하나투어
291,"하나투어, 코로나19 확산 방지 위해 재택근무 시행",하나투어
292,"하나투어, '글로벌 여행기업' 도약위해 조직 개편·인사 단행",하나투어
293,"""하나투어, 상반기 적자지속…목표가↓""-키움증권",하나투어
294,여행사·면세점 매출 '절벽'...하나투어 무급휴직에 휴업 잇따라,하나투어
295,하나투어 400억 규모 차세대 IT업무 시스템 업계 첫 오픈,하나투어
296,인천·강릉·제주 찍고 돌아오는 '스카이라인 투어' 나온다,하나투어
297,"대통령 비하 여행사 안내문 논란...하나투어 ""우리와 무관""",하나투어
298,[인사] 하나투어 외,하나투어
299,"키움證 ""하나투어, 조직슬림화에도 손실…목표가↓""",하나투어
300,"키움證 ""하나투어, 조직슬림화에도 손실…목표가↓""",하나투어
301,"코로나에 답이 없네... 하나·모두투어, 최악의 성적표",하나투어
302,[단독] 하나투어 직원 코로나19 확진…종로 본사 전직원 퇴거 명령,하나투어
303,"하나투어 ""여행 자회사 철수 아니라 강화""",하나투어
304,"하나투어, 소멸예정 마일리지·상품권 유효기간 1년 연장한다",하나투어
305,"'49만명 고객정보 유출' 하나투어, 1000만원 벌금형",하나투어
306,"'고객정보 46만건 유출' 하나투어, 항소심서도 벌금형",하나투어
307,"코로나19 장기화… 하나투어, 적자 탈출 '깜깜'",하나투어
308,"하나투어, 베트남 전세기 운영 대행…""교민 400명 현지 입국""",하나투어
309,"'우려가 현실로' 하나투어, 첫 전직원 무급휴직…6월부터 석달간",하나투어
310,"'우려가 현실로' 하나투어, 첫 전직원 무급휴직…6월부터 석달간",하나투어
311,"하나투어 ""문재앙 코로나 때문에 재택근무 합니다"" 네티즌 발끈",하나투어
312,"하나투어, 베트남 교민 위한 특별 전세기 운영",하나투어
313,"하나투어, 코로나19 확산 방지 위해 재택근무 시행",하나투어
314,"하나투어, 김진국·송미선 각자 대표체제 전환",하나투어
315,"하나투어, 1분기 275억 원 영업손실 기록",하나투어
316,"영주시, 하나투어와 지역관광 활성화 업무 협약",하나투어
317,"하나투어,  'A380 타고 해외 여행가는 척' 국내 상공 비행 상품 선보여",하나투어
318,"하나투어, 새롭게 내부 조직개편 및 인사 단행해",하나투어
319,"하나투어 목표주가 낮아져, “코로나19로 한동안 적자기조 불가피""",하나투어
320,"[뉴스체크｜경제] 하나투어, 면세사업 완전 포기",하나투어
321,하나투어 직원 코로나19 확진…종로 본사 전직원 퇴거 명령,하나투어
322,"하나투어, 구조조정 노력에도 회복 요원…목표주가 ↓-키움",하나투어
323,‘문재앙 코로나’ 대리점 논란… 하나투어 “본사 입장과 다르다”,하나투어
324,"하나투어, 또다시 ‘소비자중심경영’ 인증",하나투어
325,'고객 46만명 정보 유출' 하나투어 법인·담당자에 1000만원씩 벌금형,하나투어
326,[인사] 하나투어 外,하나투어
327,"하나투어, '해외 여행가는 척' 상품 완판..기념이벤트 개최",하나투어
328,"하나금투 ""여행수요 감소…하나투어·모두투어 목표가↓""",하나투어
329,"[인사] 하나투어, 조직개편·인사 단행…""글로벌 여행기업 성장 도모""",하나투어
330,"하나투어, 1분기 275억 원 영업손실...무급 휴직 실시",하나투어
331,"하나투어, 18~20일 서비스 일시 중단…""고객중심 시스템 전환""",하나투어
332,"‘코로나19’ 최대 피해자 하나투어, 면세사업 정리할까",하나투어
333,"하나투어, 마일리지와 상품권 유효기간 1년 더 연장 사용케 한다.",하나투어
334,"하나투어, 조직개편 및 인사 단행 ""글로벌 여행기업 성장 토대""",하나투어
335,"하나투어, 국내체류 베트남 교민 귀국위한 특별전세기 운영",하나투어
336,하나투어 `스카이라인 여행` 판매 당일 전상품 마감,하나투어
337,"하나투어, 교민 위한 베트남 전세기 운영 대행",하나투어
338,"하나투어, 코로나19 의심환자에 본사 폐쇄…아모레는 방역작업",하나투어
339,"델 테크놀로지스, 하나투어 차세대 클라우드 프로젝트 구축 완료",하나투어
340,"하나투어, 코로나19 의심환자에 본사 폐쇄…아모레는 방역작업",하나투어
341,"델 테크놀로지스, 하나투어 차세대 클라우드 프로젝트 구축 완료",하나투어
342,<오늘의 인사>하나투어 외,하나투어
343,"‘고객정보 유출 벌금 1000만원’ 하나투어, 항소 입장 밝혀",하나투어
344,"하나투어, 창사 이래 첫 무급휴직…""2분기도 대규모 적자 예상""",하나투어
345,"하나투어, 소비자중심경영(CCM) 우수기업 5회 연속 인증",하나투어
346,고객정보 해킹 예방 안한 책임…하나투어 1000만원 벌금,하나투어
347,"하나투어, 조직개편 단행…""포스트 코로나 대비""",하나투어
348,"하나투어, 코로나19 여파로 허덕여…목표가 19%↓-키움",하나투어
349,"영주시, 하나투어와 지역관광 활성화 업무협약 체결",하나투어
350,"고창군·하나투어, ‘패러글라이딩·클라이밍 등 고창 레저스포츠 기획전’ 출...",하나투어
351,"‘베트남 전세기 뜬다’...하나투어, 베트남 교민 입국 지원",하나투어
352,"하나투어, 소비자중심경영(CCM) 5회 연속 인증",하나투어
353,"영주시, 여행사 하나투어와 ‘지역관광 활성화’ 업무협약 체결",하나투어
